ID,Content
348,期貨走勢台指期週四下跌 55 點至 10806 點。價差方面，台指期逆價差縮至 - 2.77 點，電子期逆價差縮至 - 0.12 點，金融期逆價差縮至 - 0.18 點。現貨部分，三大法人賣超 72.23 億元；而在台指期淨部位方面，三大法人淨多單減少 209 口至 32282 口，其中外資多單減碼且空單加碼，淨多單減少 1224 口至 62890 口；十大交易人中的特定法人全月份台指期淨多單減少 85 口至 24686 口。週三美股三大指數震盪後收紅，激勵亞洲股市早盤上漲開出，然而台股開高衝高臨近 10900 點關卡出現賣壓，加上新交所 A50 指數期貨在 9:45 衝高後迅速回落翻黑，衝擊投資人信心，隨著陸港股市跌幅持續擴大，台積電、大立光等權值股也由紅翻黑失手 5 日線，所幸午盤過後點數回測 10800 點附近出現承接買盤，終場加權指數開平走低下跌 59.37 或 0.55%，收在 10808.77 點。整體而言，今天由於陸港股市走跌，加上台股位階相對較高，使台股表現弱於日韓股市結束過去連七日收漲的紀錄，雖然尾盤看來 5 日線似有支撐力道，但外資期現貨偏空調節，A50 期貨截至下午 4:30 後仍有繼續下探跡象，因此投資人仍須居高思危，並密切留意國際股市後續反應。選擇權分析選擇權 OI 最大量支撐壓力區由 10200~10900 縮至 10500~10800 點。全月份未平倉量 put/call ratio 值由 2.06 降至 1.79。VIX 指數上升 0.31 點至 13.43 點。外資與自營今天都減碼買 Call 的部位，自營淨部位翻為賣 Call。整體選擇權各項指標顯示強勢偏多的籌碼面降溫，雖仍屬中性偏多架構，但基於指數位階較高，偏多操作的風險已經略微升溫。   (永豐期貨研調)選擇權 OI 最大量支撐壓力區由 10200~10900 縮至 10500~10800 點。全月份未平倉量 put/call ratio 值由 2.06 降至 1.79。VIX 指數上升 0.31 點至 13.43 點。外資與自營今天都減碼買 Call 的部位，自營淨部位翻為賣 Call。整體選擇權各項指標顯示強勢偏多的籌碼面降溫，雖仍屬中性偏多架構，但基於指數位階較高，偏多操作的風險已經略微升溫。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
349,期貨走勢台指期週二下跌 64 點至 9922 點。價差方面，台指期逆價差縮至 - 9.59 點，電子期逆價差縮至 - 0.39 點，金融期逆價差擴至 - 2.03 點。現貨部分，三大法人賣超 30.97 億元；而在台指期淨部位方面，三大法人淨多單減少 5706 口至 25418 口，其中外資多單減碼且空單加碼，淨多單減少 6779 口至 52207 口；十大交易人中的特定法人全月份台指期淨多單減少 6446 口至 24713 口。選擇權分析週選擇權 OI 最大量支撐壓力區由 9900~10100 縮至 9900~10000 點，上檔壓力下移，全月份未平倉量 put/call ratio 值由 1.52 降至 1.31，而 VIX 指數也小幅上升 0.6 至 15.24，選擇權相關指標反應籌碼面偏多架構降溫。此外，9950、10000 的週 Call 未平倉單日都增加一萬口以上，顯示明日週結算封關要攻回萬點的難度增高。  (永豐期貨研調)週選擇權 OI 最大量支撐壓力區由 9900~10100 縮至 9900~10000 點，上檔壓力下移，全月份未平倉量 put/call ratio 值由 1.52 降至 1.31，而 VIX 指數也小幅上升 0.6 至 15.24，選擇權相關指標反應籌碼面偏多架構降溫。此外，9950、10000 的週 Call 未平倉單日都增加一萬口以上，顯示明日週結算封關要攻回萬點的難度增高。  (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
350,期貨走勢台指期週一上漲 19 點至 10432 點。價差方面，台指期正價差擴至 33.59 點，電子期正價差擴至 0.83 點，金融期正價差縮至 0.65 點。現貨部分，三大法人賣超 30.6 億元；而在台指期淨部位方面，三大法人淨多單增加 2663 口至 14749 口，其中外資多單加碼且空單減碼，淨多單增加 4786 口至 52743 口；十大交易人中的特定法人全月份台指期淨多單增加 3886 口至 22816 口。選擇權分析從選擇權籌碼觀察，目前指數已連三日低於 10500 點，但月選擇權的 OI 最大量支撐壓力區仍維持在 10500~10800 點，加上今天外資選擇權部位也呈現買 Call 賣 Put，因此雖然指數上檔反壓仍重，但短線上仍不建議過度追空。   (永豐期貨研調)從選擇權籌碼觀察，目前指數已連三日低於 10500 點，但月選擇權的 OI 最大量支撐壓力區仍維持在 10500~10800 點，加上今天外資選擇權部位也呈現買 Call 賣 Put，因此雖然指數上檔反壓仍重，但短線上仍不建議過度追空。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
351,期貨走勢台指期週四上漲 74 點至 10588 點。價差方面，台指期為逆價差 - 21.55 點，電子期逆價差 - 0.8 點，金融期為逆價差 - 3.51 點。現貨部分，三大法人買超 99.22 億元；而在台指期淨部位方面，三大法人淨多單增加 5274 口至 31939 口，其中外資多單加碼且空單減碼，淨多單增加 6800 口至 63502 口；十大交易人中的特定法人全月份台指期淨多單增加 4114 口至 28537 口。選擇權分析從選擇權籌碼面觀察，全月份未平倉量 put/call ratio 值由 1.43 升至 1.5，而外資、自營商持續呈現買 Call 賣 Put 的操作方向，反應籌碼面為偏多架構，VIX 指數下降 0.34 至 12.41。因此從選擇權的許多面向觀察，台指後勢仍有向上機會。   (永豐期貨研調)從選擇權籌碼面觀察，全月份未平倉量 put/call ratio 值由 1.43 升至 1.5，而外資、自營商持續呈現買 Call 賣 Put 的操作方向，反應籌碼面為偏多架構，VIX 指數下降 0.34 至 12.41。因此從選擇權的許多面向觀察，台指後勢仍有向上機會。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
352,期貨走勢台指期週四下跌 27 點至 10493 點。價差方面，台指期逆價差擴至 - 43.26 點，電子期逆價差擴至 - 1.16 點，金融期逆價差擴至 - 3.31 點。現貨部分，三大法人賣超 10.74 億元；而在台指期淨部位方面，三大法人淨多單增加 3623 口至 27884 口，其中外資多單加碼且空單減碼，淨多單增加 4510 口至 60901 口；十大交易人中的特定法人全月份台指期淨多單增加 3318 口至 24870 口。選擇權分析週選擇權 OI 最大量支撐壓力區由昨日 10300~10550 點上移至 10500~10650 點，全月份未平倉量 put/call ratio 值由 1.43 降至 1.31，VIX 指數上漲 0.25 至 13.60。各項選擇權相關指標較不同向，整體選擇權中性偏多架構略微降溫。   (永豐期貨研調)週選擇權 OI 最大量支撐壓力區由昨日 10300~10550 點上移至 10500~10650 點，全月份未平倉量 put/call ratio 值由 1.43 降至 1.31，VIX 指數上漲 0.25 至 13.60。各項選擇權相關指標較不同向，整體選擇權中性偏多架構略微降溫。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
353,"◆期貨走勢台指期週五下跌 175 點至 10469 點。價差方面，台指期逆價差縮至 - 80.04 點，電子期逆價差擴至 - 2.65 點，金融期逆價差縮至 - 18.15 點。現貨部分，三大法人賣超 229.99 億元；而在台指期淨部位方面，三大法人淨多單減少 3064 口至 3192 口，其中外資空單加碼超過多單加碼，淨多單減少 3384 口至 29179 口；十大交易人中的特定法人全月份台指期淨多單減少 2744 口至 2016 口。美股受中美貿易戰衝擊連二日收低，四大指數跌幅均超過 0.7% 以上，因川普推文指出美國將從 9 月 1 日起對其他 3,000 億美元的中國輸美商品與產品加徵 10% 關稅。台指期早盤受到貿易戰利空以大跌百點開出，現貨開盤後也在日韓貿易戰與北韓導彈等東北亞緊張局勢影響下，跳空跌破 10700 點整數大關，且亞股普遍反映中美貿易戰利空出現重挫走勢，台幣盤中創今年最大貶值幅度重貶兩角，台指期盤中一路震盪走低跌幅不斷擴大，盤中大型權重股更成為外資提款標的，終場加權指數收在 10,549.04 點作收，下跌 182.71 點、跌幅 1.7%，成交量 1,580.52 億元。技術面來看，周五指數日 K 連四黑並一舉跌破半年線支撐，且日 KD 指標持續死亡交叉向下，技術型態也在週五跳空下形成與 6 月中多方缺口的島狀反轉型態，建議短線可沿季線與 5 日線偏空操作並嚴設停損。◆選擇權分析月選擇權 OI 最大量支撐由 10400 下移至 10200，週選擇權則是支撐壓力區由 10700~10850 下移至 10500~10700，而表彰恐慌避險情緒的 VIX 指數竄升 2.47 至 16.18，外資大幅加碼 Buy Put 部位 2.2 萬口以上。整體選擇權籌碼面顯示法人偏空操作的積極度明顯增加，市場避險情緒大幅升溫。   (永豐期貨研調)月選擇權 OI 最大量支撐由 10400 下移至 10200，週選擇權則是支撐壓力區由 10700~10850 下移至 10500~10700，而表彰恐慌避險情緒的 VIX 指數竄升 2.47 至 16.18，外資大幅加碼 Buy Put 部位 2.2 萬口以上。整體選擇權籌碼面顯示法人偏空操作的積極度明顯增加，市場避險情緒大幅升溫。   (永豐期貨研調)◆本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。"
354,期貨走勢台指期週四下跌 6 點至 10079 點。價差方面，台指期逆價差擴至 - 10.01 點，電子期正價差縮至 0.09 點，金融期轉為正價差 1.43 點。現貨部分，三大法人買超 14.77 億元；而在台指期淨部位方面，三大法人淨多單增加 2378 口至 31875 口，其中外資多單加碼且空單減碼，淨多單增加 3668 口至 56449 口；十大交易人中的特定法人全月份台指期淨多單增加 5448 口至 28741 口。選擇權分析全月份未平倉量 put/call ratio 值由 1.34 降至 1.31，雖然小幅下降，但仍維持中性偏多架構，VIX 指數下降 0.21 至 14.24。外資選擇權買賣權部位都呈現小幅增加，不過自營商賣權多賣了 1.1 萬口，買權多買了 1.2 萬口，因此三大法人的選擇權部位顯示對後續走勢並不悲觀。選擇權部位整體來看顯示維持中性偏多格局。   (永豐期貨研調)全月份未平倉量 put/call ratio 值由 1.34 降至 1.31，雖然小幅下降，但仍維持中性偏多架構，VIX 指數下降 0.21 至 14.24。外資選擇權買賣權部位都呈現小幅增加，不過自營商賣權多賣了 1.1 萬口，買權多買了 1.2 萬口，因此三大法人的選擇權部位顯示對後續走勢並不悲觀。選擇權部位整體來看顯示維持中性偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
355,早前外媒報導，沙烏地阿美還可能行使 15% 超額配售選擇權 (Greenshoe) ，促使 IPO 規模最大增至 294 億美元。
356,外資現貨賣超 23 億，期貨淨多單縮減至 40187 口。自營商選擇權淨部位，目前以賣買權為主要布局。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為八千餘口，賣權 OI 往下履約價作翻移退守。週選方面，買權 OI 增量明顯積極大增，目前上檔壓力呈現。外資現貨賣超 23 億，期貨淨多單縮減至 40187 口。自營商選擇權淨部位，目前以賣買權為主要布局。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為八千餘口，賣權 OI 往下履約價作翻移退守。週選方面，買權 OI 增量明顯積極大增，目前上檔壓力呈現。
357,"期貨走勢台指期週二上漲 29 點至 10878 點。價差方面，台指期逆價差縮至 - 8.05 點，電子期逆價差縮至 - 0.4 點，金融期逆價差縮至 - 0.51 點。現貨部分，三大法人賣超 6.79 億元；而在台指期淨部位方面，三大法人淨多單減少 3262 口至 13284 口，其中外資多單減碼且空單加碼，淨多單減少 5342 口至 35861 口；十大交易人中的特定法人全月份台指期淨多單減少 3083 口至 5462 口。昨日美股三大指數連三日走揚續創歷史新高，美、中進行電話磋商以及市場高度期待聯準會 7 月底降息，資金面與消息面利多推動本波美股連番創下歷史新高；而費半指數則受惠超微與恩智浦等個股連二日走高。台指期早盤受到美股創高帶動以小高盤開出，現貨開盤後也在台積電與鴻海等個股走強下一度衝高挑戰 10900 點整數大關，但隨著亞股普遍漲跌互見台股盤中陷入狹幅盤整，台指期盤中震盪區間不到 50 點，鴻海轉強且台積電續創波段高仍是指數走揚的最大推手，終場加權指數收 10,886.05 點作收，小漲 9.62 點，成交量 1,171.33 億元。技術面來看，周五指數日 K 連二紅續創近兩周新高，且日 KD 指標持續黃金交叉向上，近期量能呈現上漲量增的偏多架構，但指數短線受制於前波高點反壓，建議短線可在前波高點與月線間偏多操作並嚴設停損。選擇權分析選擇權從成交量來觀察，買權集中在 10900 點，賣權集中在 10800 點。選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10800 點。全月份未平倉量 put/call ratio 值由 1.29 升至 1.35，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 12.94% 升至 16.37%，賣權平均隱含波動率由 14.97% 升至 19.28%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10900 點，賣權集中在 10800 點。選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10800 點。全月份未平倉量 put/call ratio 值由 1.29 升至 1.35，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 12.94% 升至 16.37%，賣權平均隱含波動率由 14.97% 升至 19.28%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。"
358,外資現貨賣超 111 億，期貨淨多單減少至 47497 口。自營商選擇權淨部位，今日以賣買權和買賣權作增量。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬六千餘口，買權賣權 OI 增量皆無表態。新開週選方面，買權賣權 OI 相當，目前多空呈現拉鋸。外資現貨賣超 111 億，期貨淨多單減少至 47497 口。自營商選擇權淨部位，今日以賣買權和買賣權作增量。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬六千餘口，買權賣權 OI 增量皆無表態。新開週選方面，買權賣權 OI 相當，目前多空呈現拉鋸。
359,期貨走勢台指期週四上漲 81 點至 10813 點。價差方面，台指期逆價差縮至 - 30.42 點，電子期逆價差縮至 - 1.49 點，金融期逆價差縮至 - 8.28 點。現貨部分，三大法人買超 52.37 億元；而在台指期淨部位方面，三大法人淨多單增加 1095 口至 17145 口，其中外資多單加碼超過空單加碼，淨多單增加 1489 口至 44241 口；十大交易人中的特定法人全月份台指期淨多單減少 2161 口至 10573 口。週三美國股市因為鮑威爾偏鴿派的言論而再度歡漲，美股三大指數盤中均創歷史新高，激勵台指期夜盤就先上漲 0.48% 率先反應，雖然台股早盤有開高走低的跡象，但陸港股市早盤開高走高也激勵加權指數震盪後衝高，今天除了台積電、大立光為指數上攻的關鍵要角，其他金融、電子普遍也都有所表現，推升指數盤中一度攻上 10850 點關卡，終場加權指數上漲 44.94 點或 0.42%，收在 10843.42 點，若還原今天蒸發的 16 點左右的點數，加權指數漲幅大約是 0.56%。整體而言，今天除了陸股午盤過後賣壓較重小幅收跌，亞股普遍在美股走強激勵信心下收紅，加權指數也在今天跳高走高帶量填補了 7 月 3 日的空方缺口，技術面上發球權漸漸再轉由多方掌握，不過降息的刺激行情易受臨時消息面而有大波動，偏多看待時也須時刻保持高度警覺性。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.15 升至 1.26。VIX 指數小跌 0.03 至 12.14。選擇權整體籌碼面對多方相對有利。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.15 升至 1.26。VIX 指數小跌 0.03 至 12.14。選擇權整體籌碼面對多方相對有利。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
360,美股上漲，台指期今天結算，在台積電 (2330) 等權值股尾盤遭賣壓摜壓，加權指數終場下跌 42 點，9763 作收，失守 9800 點關卡，成交量 949 億元，價跌量縮。今日台指期與選擇權結算，選擇權最大未平倉量再 9800 點，大盤指數最後收在 9800 點以下，並不意外，莊家兩邊通吃! 盤面部分: 權值股表現相對疲軟，台積電 (2330)，股王大立光 (3008) 與鴻海 (2317) 尾盤受到賣壓摜壓，股價同步收黑，電子股下跌 0.33%。金融股跌 0.7%，傳產股跌 0.46%，OTC 逆勢收漲 0.27%! 強勢族群: 太陽能電池報價走揚，營運轉機題材發酵，股價紛紛走高，茂迪 (6244)，太極 (4934) 與綠能 (3519) 等股價登漲停，聯合再生 (3576)，國碩 (2406)，碩禾 (3691) 股價也都大漲逾 6%，為盤面表現最搶眼的族群。5G 商機夯，智易(3596)，台光電(2383) 奔漲停板，波若威 (3163)，光環(3234) 股價收漲。強勢個股: 自行車變速器廠日馳(1526) 近年公司搶搭電動自行車風潮，積極投入電動車傳動器研發，產品線更趨完整，今日股價強攻漲停 34.7 元作收，創今年新高。今日台指期與選擇權結算，選擇權最大未平倉量再 9800 點，大盤指數最後收在 9800 點以下，並不意外，莊家兩邊通吃! 盤面部分: 權值股表現相對疲軟，台積電 (2330)，股王大立光 (3008) 與鴻海 (2317) 尾盤受到賣壓摜壓，股價同步收黑，電子股下跌 0.33%。金融股跌 0.7%，傳產股跌 0.46%，OTC 逆勢收漲 0.27%! 強勢族群: 太陽能電池報價走揚，營運轉機題材發酵，股價紛紛走高，茂迪 (6244)，太極 (4934) 與綠能 (3519) 等股價登漲停，聯合再生 (3576)，國碩 (2406)，碩禾 (3691) 股價也都大漲逾 6%，為盤面表現最搶眼的族群。5G 商機夯，智易(3596)，台光電(2383) 奔漲停板，波若威 (3163)，光環(3234) 股價收漲。強勢個股: 自行車變速器廠日馳(1526) 近年公司搶搭電動自行車風潮，積極投入電動車傳動器研發，產品線更趨完整，今日股價強攻漲停 34.7 元作收，創今年新高。台指期今日結算，重點在明後天走勢，而本波呈現大漲後休息再攻，洗一洗盤，再震盪往上創高格局，盤面中小型飆股不受指數影響，走自己的路，一檔檔噴出大漲! 建議持續鎖定中小股操作。
361,期貨走勢台指期週三上漲 18 點至 10861 點。價差方面，台指期逆價差縮至 - 7.14 點，電子期逆價差縮至 - 0.43 點，金融期逆價差擴至 - 1.84 點。現貨部分，三大法人買超 32.75 億元；而在台指期淨部位方面，三大法人淨多單減少 2664 口至 32491 口，其中外資多單減碼且空單加碼，淨多單減少 3012 口至 64114 口；十大交易人中的特定法人全月份台指期淨多單減少 812 口至 24771 口。美國與歐盟貿易緊張情緒升溫，使週二美國股市走跌，使週三亞洲股市呈現開低整理格局，台股在台積電、大立光開低下也在平盤之下震盪整理，然而 12 點過後陸續有買盤敲進權值股，1 點過後上演拉高結算的倒莊行情，台積電、台塑呈現黑翻紅，加權指數半小時內強拉高超過 28 點，盤中逆價差最高擴大至 13.65，終場加權指數上漲 16.54 點或 0.15% 至 10868.14 點，成交量能由昨日 1396.55 下降至 1287.74 億。整體而言，今日週選擇權結算讓台股上演了強拉尾的行情，結算突破昨日的上檔最大量反壓區 10850，讓台股保持連七日收漲態勢，但目前技術面上可以發現台股呈現價漲量縮，而且各類股呈現漲跌互見，後續投資人聚焦本週四凌晨發布的 FOMC 會議紀錄以及美股財報表現。選擇權分析月選擇權 OI 最大量支撐壓力區為 10200~10900 點。全月份未平倉量 put/call ratio 值由 1.92 升至 2.06。週選擇權結算後，外資與自營商都還是維持買 Call 賣 Put 的淨部位。因此選擇權部位整體來看仍為偏多格局。   (永豐期貨研調)月選擇權 OI 最大量支撐壓力區為 10200~10900 點。全月份未平倉量 put/call ratio 值由 1.92 升至 2.06。週選擇權結算後，外資與自營商都還是維持買 Call 賣 Put 的淨部位。因此選擇權部位整體來看仍為偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
362,期貨走勢台指期週三下跌 16 點至 10736 點。價差方面，台指期逆價差擴至 - 87.81 點，電子期逆價差擴至 - 2.42 點，金融期逆價差擴至 - 20.31 點。現貨部分，三大法人賣超 64.83 億元；而在台指期淨部位方面，三大法人淨多單增加 2217 口至 10027 口，其中外資多單加碼且空單減碼，淨多單增加 928 口至 37407 口；十大交易人中的特定法人全月份台指期淨多單增加 2234 口至 5539 口。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10400 點。全月份未平倉量 put/call ratio 值由 1.14 降至 1.13。VIX 指數小幅增加 0.03 至 13.52。整體選擇權籌碼面呈現中性格局。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 10900 點，賣權未平倉最大量集中在 10400 點。全月份未平倉量 put/call ratio 值由 1.14 降至 1.13。VIX 指數小幅增加 0.03 至 13.52。整體選擇權籌碼面呈現中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
363,◆期貨走勢台指期週五下跌 96 點至 10934 點。價差方面，台指期逆價差擴至 - 18.47 點，電子期轉為正價差 0.02 點，金融期轉為逆價差 - 2.54 點。現貨部分，三大法人賣超 77.51 億元；而在台指期淨部位方面，三大法人淨多單減少 6978 口至 22161 口，其中外資多單減碼且空單加碼，淨多單減少 6632 口至 54221 口；十大交易人中的特定法人全月份台指期淨多單增加 1365 口至 24046 口。◆選擇權分析隨著指數修正，今天週選擇權 OI 最大量支撐壓力區由 11000~11150 點下移至 10800~11050 點，全月份未平倉量 put/call ratio 值由 1.39 降至 1.2。而外資也多買了許多 put，使 sell put 的淨部位大減 2.5 萬口。各項選擇權相關指標顯示偏多架構略為鬆動，偏多情緒出現較明顯的降溫。   (永豐期貨研調)隨著指數修正，今天週選擇權 OI 最大量支撐壓力區由 11000~11150 點下移至 10800~11050 點，全月份未平倉量 put/call ratio 值由 1.39 降至 1.2。而外資也多買了許多 put，使 sell put 的淨部位大減 2.5 萬口。各項選擇權相關指標顯示偏多架構略為鬆動，偏多情緒出現較明顯的降溫。   (永豐期貨研調)◇本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
364,在美股反彈背景下，今日大盤早盤一度上攻逼近十日線，但受到亞股不給力拖累以及週選擇權結算干擾，隨後緩步震盪走低，終場由紅翻黑 - 7 點，OTC 指數 + 0.02%。今日比較特別的是期貨振幅小於現貨，早盤當現貨拉抬時，期貨跟進幅度有限，彷彿已知稍後會下壓，但中尾盤現貨真的下壓時，期貨跟進幅度也有限，非但守住早盤低點，也大致撐在中盤低點附近，有可能為明日再度嘗試拉抬埋下伏筆，但不管如何，Ｋ棒慣性須先扭轉，才算多方重掌發球權，反之，多方防守點仍看 5/14 低點 10363。
365,外資現貨賣超 45 億，期貨淨多單續減至 41003 口。自營商選擇權淨部位，目前仍以賣賣權為主要布局。一月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為四千餘口，買權賣權皆在其最大 OI 履約價附近作增量。周選方面，買權賣權 OI 增量相去不遠，目前多空呈現拉鋸。外資現貨賣超 45 億，期貨淨多單續減至 41003 口。自營商選擇權淨部位，目前仍以賣賣權為主要布局。一月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為四千餘口，買權賣權皆在其最大 OI 履約價附近作增量。周選方面，買權賣權 OI 增量相去不遠，目前多空呈現拉鋸。綜合以上，外資期現貨同步作空，自營商選擇權中性格局，月、週選中性態勢，整體籌碼面中性格局。技術面在今日放量跌破萬二支撐下，目前台股上檔賣壓續作出籠，但短線在 12/12 多方跳空起漲位置未破下，台股仍屬高檔震盪整理格局。
366,期貨走勢台指期週五下跌 4 點至 10802 點。價差方面，台指期逆價差擴至 - 3.3 點，電子期轉為正價差 0.15 點，金融期逆價差擴至 - 1.35 點。現貨部分，三大法人賣超 1.33 億元；而在台指期淨部位方面，三大法人淨多單減少 908 口至 31374 口，其中外資空單減碼超過多單減碼，淨多單增加 216 口至 63106 口；十大交易人中的特定法人全月份台指期淨多單增加 2597 口至 27283 口。選擇權分析選擇權方面，雖然 OI 最大量壓力區上移回到 10900 點，但買權 10800 點的未平倉仍高達 3.5 萬口，上檔壓力也是不輕，全月份未平倉量 put/call ratio 值續降，由 1.79 降至 1.76。整體而言，選擇權部位仍顯示樂觀偏多，但基於指數位階較高使得上下檔壓力均不輕，下週震盪觀望氣氛將較濃厚。   (永豐期貨研調)選擇權方面，雖然 OI 最大量壓力區上移回到 10900 點，但買權 10800 點的未平倉仍高達 3.5 萬口，上檔壓力也是不輕，全月份未平倉量 put/call ratio 值續降，由 1.79 降至 1.76。整體而言，選擇權部位仍顯示樂觀偏多，但基於指數位階較高使得上下檔壓力均不輕，下週震盪觀望氣氛將較濃厚。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
367,外資現貨買超 47 億，期貨淨多單還增加至 60384 口。自營商選擇權淨部位，目前以賣買權為主要布局，而且增加賣買權的部位。三月選擇權籌碼呈現中性偏多格局，賣權 OI 大於買權 OI 之差距為四萬六千餘口，買權 OI 增量稍較多。週選方面，賣權 OI 增量大於買權，可以留意到這次週選每天賣權 OI 的增量都要比買權 OI 的增量要多。外資現貨買超 47 億，期貨淨多單還增加至 60384 口。自營商選擇權淨部位，目前以賣買權為主要布局，而且增加賣買權的部位。三月選擇權籌碼呈現中性偏多格局，賣權 OI 大於買權 OI 之差距為四萬六千餘口，買權 OI 增量稍較多。週選方面，賣權 OI 增量大於買權，可以留意到這次週選每天賣權 OI 的增量都要比買權 OI 的增量要多。
368,期貨走勢台指期週一上漲 74 點至 10876 點。價差方面，台指期轉為正價差 0.4 點，電子期正價差縮至 0.08 點，金融期轉為正價差 1.23 點。現貨部分，三大法人買超 74.52 億元；而在台指期淨部位方面，三大法人淨多單減少 276 口至 31098 口，其中外資空單加碼超過多單加碼，淨多單減少 1650 口至 61456 口；十大交易人中的特定法人全月份台指期淨多單增加 1184 口至 28467 口。選擇權分析全月份未平倉量 put/call ratio 值由 1.76 升至 1.8，反應籌碼面為偏多架構。雖然 OI 最大量支撐壓力區維持 10500~10900 點不變，但賣權 10800、10850 的 OI 增加幅度都在一萬口上下相對積極，VIX 指數下跌至 12.88，整體選擇權籌碼面顯示偏多格局。   (永豐期貨研調)全月份未平倉量 put/call ratio 值由 1.76 升至 1.8，反應籌碼面為偏多架構。雖然 OI 最大量支撐壓力區維持 10500~10900 點不變，但賣權 10800、10850 的 OI 增加幅度都在一萬口上下相對積極，VIX 指數下跌至 12.88，整體選擇權籌碼面顯示偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
