ID,Content
806,2）美股上日市況總結：美股三大指數週三小幅下跌，當中道指下跌 3 點，標指和納指則分別下跌 0.23% 及 0.05%。十年期債息見 2.594%。美滙指數最新報 97.02，紐約期油最新報 63.71 美元。港股 ADR 下跌 61 點，相當於恆指 30063 點水平。恆指期貨夜市收報 30109 點，下跌 50 點並低水 16 點。
807,然而，德意志銀行證券部門的 Torsten Sløk 警告，市場慣用用聯邦基金期貨來估算 Fed 利率變動的市場指標，「幾乎永遠是錯誤的」。在週四 (6 日) 發表的簡短研究中，Sløk 解釋，圖中的虛線是不同時間點的聯邦基金期貨，紅線是顯示了 Fed 實際採取的行動。
808,全球股市方面，盤前交易中，美國指數期貨小幅走低，道瓊指數下跌約 60 點。
809,◆期貨走勢台指期週三下跌 108 點至 10641 點。價差方面，台指期逆價差縮至 - 102.77 點，電子期逆價差縮至 - 4.37 點，金融期逆價差縮至 - 18.13 點。現貨部分，三大法人賣超 96.48 億元；而在台指期淨部位方面，三大法人淨多單增加 452 口至 13200 口，其中外資多單減碼超過空單減碼，淨多單減少 2221 口至 42442 口；十大交易人中的特定法人全月份台指期淨多單增加 7464 口至 10515 口。週二美股三大指數皆留下影線收高，反應美股突破前高的可能性仍大，不過受到台積電客戶輝達轉單三星的利空衝擊，週三台指期開盤後延續夜盤壓力持續走低，8 點 46 分更因短時間內大量賣單進入市場，導致成交價緩步持續下跌，7 月台指最低一度下探 10202 點，不過市場隨即回穩，9 點現貨跳低開出後雖一度小幅反彈，但電子股在台積電領跌下疲弱，買盤觀望，大盤也持續弱勢走低，終場下跌 121.35 點或 1.12%，收在 10743.77 點。整體而言，今日盤勢受到台積電因素而明顯偏弱，加權指數也失守短天期均線，但尾盤收腳留下影線，也反應下檔季線支撐效應浮現，短線盤勢仍以震盪整理可能性較大。◆選擇權分析選擇權從成交量來觀察，買權集中在 10800 點，賣權集中在 10500 點。選擇權未平倉量部分，買權未平倉最大量集中在 10800 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.19 降至 1.05，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 5.34% 升至 12.27%，賣權平均隱含波動率由 17.99% 降至 15.34%，買權升賣權降。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10800 點，賣權集中在 10500 點。選擇權未平倉量部分，買權未平倉最大量集中在 10800 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.19 降至 1.05，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 5.34% 升至 12.27%，賣權平均隱含波動率由 17.99% 降至 15.34%，買權升賣權降。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
810,外資現貨賣超 85 億，期貨淨多單增加至 45367 口。自營商選擇權淨部位，目前仍以買賣權為主要布局。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬一千餘口，買權賣權 OI 增量皆無表態。週選方面，買權賣權 OI 總量呈現相當，目前多空呈現拉鋸。外資現貨賣超 85 億，期貨淨多單增加至 45367 口。自營商選擇權淨部位，目前仍以買賣權為主要布局。六月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬一千餘口，買權賣權 OI 增量皆無表態。週選方面，買權賣權 OI 總量呈現相當，目前多空呈現拉鋸。
811,做空方面，佔大市成交仍高企在 15.1%。牛熊證街貨最新比例為 69:31，現價上下各 1000 點區間的牛熊比例也是 72:28，重貨區方面，熊證下移至 28550-28599，牛證下移至 27700-27749；另外亦有不少數量在另外 3 個區域，包括 28000-28099、27900-27949 及 27750-27799。恆指期貨夜市收報 28241 點，上升 138 點，高水 125 點。港股 ADR 上升 101 點，相等於恆指 28218 點。和前天類似，美股昨天早段下挫，但港股期貨夜市又再次背馳反彈，ADR 也同樣地回穩；吸收了昨天的教訓，面對同樣的市況，縱使恆指已五連跌，筆者再也不敢輕言港股能回穩，特別是今天早上中國會公佈 CPI 等數據。市場氣氛不佳時，好數據也可被視作壞消息（例如寬鬆政策延後），壞數據亦可被放大。新近的例子就是美國就業數據強勁，令大幅減息憧憬落差。筆者也曾指出成交疲弱，衍生工具的操作容易令市場扭曲，從這出發點，百威亞太和科創板的資金回籠是頗重要的了。
812,10 日台股開低走低，表現弱於日韓股市，日量萎縮逾 16%，MACD 柱狀體負值減少，技術面略有長進。籌碼方面，三大法人僅自營商 (自行買賣) 維持買超，其中外資期貨部位亦偏空操作。由於本周有多項重大會議召開，使得市場保守觀望，包括聯準會 10-11 日展開為期兩日的貨幣政策會議，台北時間週四零晨三點公佈會議結果及聲明，市場預期利率維持不變；週四歐洲央行將舉行利率會議，同日瑞士央行 (SNB) 公佈利率決議，英國將進行議員選舉等，不過台灣基本面表現不錯，11 月出口值 285.8 億美元，是歷年同月次高，年增 3.3%，為近 13 個月以來最佳表現。進口規模則為 243 億美元，年增 5.8%。接下來觀察美中貿易談判及上市櫃公司 11 月營收表現，預期台股有機會沿五日線向上整理，選股可留意前 11 月營收維持正成長，股價表現落後大盤族群波段操作。
813,據顧立雄所擬的書面報告表示，海外資金回台的金融投資範圍開放之標的包括：政府債券、公募之公司債、金融債、國際債券、上市（櫃）、興櫃公司股票、投信基金（含 ETF）、期貨 ETF、指數投資證券（ETN）等國內有價證券，並允許得以避險目的買賣上市（櫃）認售權證及從事期貨或選擇權交易。據顧立雄所擬的書面報告表示，海外資金回台的金融投資範圍開放之標的包括：政府債券、公募之公司債、金融債、國際債券、上市（櫃）、興櫃公司股票、投信基金（含 ETF）、期貨 ETF、指數投資證券（ETN）等國內有價證券，並允許得以避險目的買賣上市（櫃）認售權證及從事期貨或選擇權交易。
814,外資現貨賣超 53 億，期貨淨多單縮減至 62890 口。自營商選擇權淨部位，今日轉以賣買權為主要布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為十六萬餘口，買權賣權 OI 增量相去不遠，目前多空呈現互不相讓。外資現貨賣超 53 億，期貨淨多單縮減至 62890 口。自營商選擇權淨部位，今日轉以賣買權為主要布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為十六萬餘口，買權賣權 OI 增量相去不遠，目前多空呈現互不相讓。綜合以上，外資期現貨同步作空，自營商選擇權中性格局，月選偏多不變，整體籌碼面中性偏多格局。技術面台股呈現漲多拉回整理，目前待各均線再度往上靠攏後，台股將再呈現震盪走高格局。
815,板塊方面，本土地產、收租及零售股升勢強勁，澳門博彩股表現也佳。教育股也強力反彈。另外，中資劵商、內銀及內房也不俗。做空方面，佔大市成交回落至約 16.9%。牛熊證街貨最新比例為 46:54，現價上下各 1000 點區間的牛熊比例也是 10:90，重貨區方面，熊證上移至 27000-27049，牛證則仍在 25200-25249。恆指期貨夜市收報 26386 點，下跌 90 點，低水 137 點。港股 ADR 下跌 77 點，相等於恆指 26446 點。
816,期貨走勢台指期週四下跌 55 點至 10806 點。價差方面，台指期逆價差縮至 - 2.77 點，電子期逆價差縮至 - 0.12 點，金融期逆價差縮至 - 0.18 點。現貨部分，三大法人賣超 72.23 億元；而在台指期淨部位方面，三大法人淨多單減少 209 口至 32282 口，其中外資多單減碼且空單加碼，淨多單減少 1224 口至 62890 口；十大交易人中的特定法人全月份台指期淨多單減少 85 口至 24686 口。週三美股三大指數震盪後收紅，激勵亞洲股市早盤上漲開出，然而台股開高衝高臨近 10900 點關卡出現賣壓，加上新交所 A50 指數期貨在 9:45 衝高後迅速回落翻黑，衝擊投資人信心，隨著陸港股市跌幅持續擴大，台積電、大立光等權值股也由紅翻黑失手 5 日線，所幸午盤過後點數回測 10800 點附近出現承接買盤，終場加權指數開平走低下跌 59.37 或 0.55%，收在 10808.77 點。整體而言，今天由於陸港股市走跌，加上台股位階相對較高，使台股表現弱於日韓股市結束過去連七日收漲的紀錄，雖然尾盤看來 5 日線似有支撐力道，但外資期現貨偏空調節，A50 期貨截至下午 4:30 後仍有繼續下探跡象，因此投資人仍須居高思危，並密切留意國際股市後續反應。選擇權分析選擇權 OI 最大量支撐壓力區由 10200~10900 縮至 10500~10800 點。全月份未平倉量 put/call ratio 值由 2.06 降至 1.79。VIX 指數上升 0.31 點至 13.43 點。外資與自營今天都減碼買 Call 的部位，自營淨部位翻為賣 Call。整體選擇權各項指標顯示強勢偏多的籌碼面降溫，雖仍屬中性偏多架構，但基於指數位階較高，偏多操作的風險已經略微升溫。   (永豐期貨研調)選擇權 OI 最大量支撐壓力區由 10200~10900 縮至 10500~10800 點。全月份未平倉量 put/call ratio 值由 2.06 降至 1.79。VIX 指數上升 0.31 點至 13.43 點。外資與自營今天都減碼買 Call 的部位，自營淨部位翻為賣 Call。整體選擇權各項指標顯示強勢偏多的籌碼面降溫，雖仍屬中性偏多架構，但基於指數位階較高，偏多操作的風險已經略微升溫。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
817,本基金之操作目標為追蹤標的指數之報酬，而標的指數成分股票價格波動（包括但不限於受利多、利空或除息等因素影響）將影響標的指數的走勢，然本基金追求標的指數報酬之目標，不因標的指數劇烈波動而改變。本基金雖以追蹤標的指數報酬為目標，惟可能因包括但不限於基金所持有的有價證券或期貨部位、基金應負擔費用、匯率波動等因素而使基金報酬與標的指數報酬產生追蹤偏離，且偏離方向無法預估。投資人交易本基金需承擔匯率波動風險外，應特別注意標的指數成分國家之證券市場交易時間與台灣證券市場交易時間可能有所不同，因此本基金集中市場交易可能無法完全即時反應標的指數之價格波動風險。本基金上市日前（不含當日），經理公司不接受基金受益權單位數之買回。投資人於基金成立日（不含當日）前參與申購所買入的基金每受益權單位之發行價格，不等於基金掛牌上市之價格，參與申購投資人需自行承擔基金成立日起自上市掛牌日止期間之基金淨資產價格波動所產生之折 / 溢價的風險。本基金受益憑證上市後之買賣成交價格依台灣證券交易所規定（目前無升降幅度限制）。基金於上市日後，本公司將於台灣證券交易時間內提供盤中估計淨值供投資人參考，投資人應注意盤中估計淨值與實際淨值可能有誤差值之風險，基金實際淨值應以本公司最終公告之每日淨值為準。除臺灣證交所另有規定者外，證券商接受委託人首次買賣槓桿反向指數股票型基金受益憑證時，其受託人應符合適格性條件。故投資人首次買賣【中國信託 MSCI 中國外資自由投資 50 不含 A 及 B 股單日正向 2 倍 ETF 基金】，除專業機構投資人外，投資人應符合臺灣證券交易所股份有限公司規定之適格投資人條件：1. 已開立信用交易帳戶；2. 最近一年內委託買賣認購 (售) 權證成交達十筆 (含) 以上；3. 最近一年內委託買賣臺灣期貨交易所上市之期貨交易契約成交達十筆 (含) 以上；並簽具風險預告書。
818,由於最近殖利率曲線再度出現倒掛，全球嚇出一身冷汗，憂心是經濟衰退的前兆。但永豐期貨副總經理廖祿民認為，目前美國殖利率，短期利率環境大概是在 2% 左右，在利率還是屬於中性水平的情況之下，全球市場走空的機會其實並不大。為了提升股票期貨交易量，鉅亨網舉辦股票期貨交易競賽，已經圓滿落幕，由永豐期貨奪下交易大亨獎第三名，該公司也針對該活動 祭出相關促銷活動及教育課程。
819,美國商品期貨交易委員會 (CFTC) 彙編的數據顯示，投機客對 Cboe 波動率指數 (VIX) 期貨合約的空頭押注上週創下歷史新高。VIX 廣泛被認為是市場上最好的波動率指標，週五 (8 日) 觸及 7 月來的最低水平，約接近 12。VIX 期貨的空頭部位暴增適逢美股創下歷史新高。通常，當股市處於紀錄高點時，交易員往往會加重 VIX 的看漲期權，押注出現下跌的機率。但是這次，隨著 VIX 接近年內最低點，交易員卻押注股市會進一步上漲，甚至波動性會更低。這種樂觀情緒讓人擔心，由於貿易不確定性持續存在，股市可能需要進行修正。貿易氣氛的改善也促使對波動性的押注激增。野村證券 (Nomura) 表示，非商業交易者或投機客已將其在 VIX 期貨中的空頭部位擴大至創紀錄的約 20.7 萬張合約。
820,3. 外資昨天在現貨市場買超 143 億，6 月份外資總買超約 423 億現貨市場已經出現買盤這也使得台灣 50 昨天創這波反彈的新高，當外資才剛進場作多權值股的代表台灣 50 領先台股創高台股就沒有走弱的機會，但七月是否會有更強的攻擊下週起要留意期貨的倉位變化，七月台指期結算在 7/17 只剩兩週半的時間，若搭配聯準會有降息的動作，下週起外資期貨倉位站上 5 萬口時則預告台股這一波的多頭攻擊會延續到七月中旬附近。3. 外資昨天在現貨市場買超 143 億，6 月份外資總買超約 423 億現貨市場已經出現買盤這也使得台灣 50 昨天創這波反彈的新高，當外資才剛進場作多權值股的代表台灣 50 領先台股創高台股就沒有走弱的機會，但七月是否會有更強的攻擊下週起要留意期貨的倉位變化，七月台指期結算在 7/17 只剩兩週半的時間，若搭配聯準會有降息的動作，下週起外資期貨倉位站上 5 萬口時則預告台股這一波的多頭攻擊會延續到七月中旬附近。
821,市場對此同表贊同。根據在芝商所 (CME) 交易的聯邦基金期貨合約，現在預估 10 月 30 日會議降息的機率有 90%，市場相信利率將調降至 1.5% 至 1.75% 的範圍。
822,INTL FCStone 期貨經濟學家 Arlan Suderman 表示，和過去中國購買美國黃豆的可觀數量相比，今年中國可以說是幾乎「停止」了進口美國黃豆。期貨交易商 Futures International 資深商品分析師 Terry Reilly 說：「中國即便多購買一艘貨船裝載量，也不會改變他們並未購買數以百萬計公噸黃豆的事實。」
823,期貨走勢台指期週二上漲 86 點至 10523 點。價差方面，台指期逆價差縮至 - 36.2 點，電子期逆價差擴至 - 1.44 點，金融期逆價差縮至 - 4.25 點。現貨部分，三大法人賣超 18.72 億元；而在台指期淨部位方面，三大法人淨多單增加 2104 口至 25793 口，其中外資多單加碼超過空單加碼，淨多單增加 1381 口至 58799 口；十大交易人中的特定法人全月份台指期淨多單減少 1129 口至 23721 口。選擇權分析隨著今天指數走高，週選擇權 OI 最大量支撐壓力區上移，由 10400~10550 上移至 10500~10600。全月份未平倉量 put/call ratio 值由 1.11 升至 1.23。VIX 指數下降 0.85 至 13.42，而外資也加碼 7515 口的淨買入。整體選擇權部位顯示略為回溫。   (永豐期貨研調)隨著今天指數走高，週選擇權 OI 最大量支撐壓力區上移，由 10400~10550 上移至 10500~10600。全月份未平倉量 put/call ratio 值由 1.11 升至 1.23。VIX 指數下降 0.85 至 13.42，而外資也加碼 7515 口的淨買入。整體選擇權部位顯示略為回溫。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
824,美股嚇不到我們，反而是被香港『返送中』風暴衝擊，導致亞股早盤全面重挫。但是對於港股的問題，基本上沒有改變武傑對台股的看法；我反而認為港股利空，是對台股體質的測試。一如我們先前所言，台北股市不管是期貨，還是現貨，目前都有利多方操作；唯獨國際的消息面持續反反覆覆，算是目前台股的不確定因素。整體來看，今天『利空測試』可望告一段落；只要消息面利空淡化… 老話一句，台股就是急漲和緩漲的差異!!
825,台股能否關關難過關關過? 多空角力的重頭戲在下半周! 今日則是台指期結算與周選擇權結算先打頭陣! 隨美國總統川普又釋出美中貿易戰和緩的訊息，美股小漲，靜待聯準會是否降息，台股能否衝關 10900 點成功再登高，外資態度是指標，需留意新台幣匯率動向。關鍵點位仍為 10877、10906 與 10927 點。台股能否關關難過關關過? 多空角力的重頭戲在下半周! 今日則是台指期結算與周選擇權結算先打頭陣! 隨美國總統川普又釋出美中貿易戰和緩的訊息，美股小漲，靜待聯準會是否降息，台股能否衝關 10900 點成功再登高，外資態度是指標，需留意新台幣匯率動向。關鍵點位仍為 10877、10906 與 10927 點。台股今日台指期結算後，明日有台積電除息，同時聯準會是否如市場預期降息 1 碼，也可望「開牌」，周五則是美股「四巫日」，道瓊期貨等商品結算，均須提防盤勢震盪幅度擴大!台股今日台指期結算後，明日有台積電除息，同時聯準會是否如市場預期降息 1 碼，也可望「開牌」，周五則是美股「四巫日」，道瓊期貨等商品結算，均須提防盤勢震盪幅度擴大!台股部分，昨日未能衝關成功的主要原因之一，為權值股軟腳，除觀察包括鴻家軍，以及塑化等集團股，今日能否回穩，而更關鍵的主角則是明日除息的台積電，如參與除息的買盤踴躍，台股攻堅登高有望。不過今日為台指期與周選擇權結算，控盤權仍在莊家手上，莊家再次大玩「雙巴」的機率仍高，投資人仍需當心! (訊息僅供參考，請勿作為買賣股票之依據)台股部分，昨日未能衝關成功的主要原因之一，為權值股軟腳，除觀察包括鴻家軍，以及塑化等集團股，今日能否回穩，而更關鍵的主角則是明日除息的台積電，如參與除息的買盤踴躍，台股攻堅登高有望。不過今日為台指期與周選擇權結算，控盤權仍在莊家手上，莊家再次大玩「雙巴」的機率仍高，投資人仍需當心! (訊息僅供參考，請勿作為買賣股票之依據)
826,個股方面，五谷磨房（1837）和金茂（817）分別有百事及平保入股，升勢亮麗。做空方面，佔大市成交回升至約 14.4%。牛熊證街貨最新比例為 56:44，現價上下各 1000 點區間的牛熊比例也是 52:48。重貨區方面，熊證仍在 28900-28949，牛證也不變在 28300-28349。恆指期貨夜市收報 28367 點，下跌 18 點，低水 31 點。港股 ADR 下跌 55 點，相等於恆指 28341 點。
827,群益期貨自媒體官網：https://media.capitalfutures.com.tw/index
828,期貨走勢台指期週三下跌 34 點至 10505 點。價差方面，台指期逆價差縮至 - 147.55 點，電子期逆價差縮至 - 5.58 點，金融期逆價差縮至 - 24.79 點。現貨部分，三大法人買超 2.25 億元；而在台指期淨部位方面，三大法人淨多單減少 2237 口至 7778 口，其中外資多單減碼且空單加碼，淨多單減少 5100 口至 44283 口；十大交易人中的特定法人全月份台指期淨多單增加 2013 口至 5157 口。選擇權分析月選擇權未平倉量部分，買權未平倉最大量集中在 11000 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.01 降至 0.96。VIX 指數上升 0.4 至 15.06。整體選擇權籌碼面較不利多方上攻。   (永豐期貨研調)月選擇權未平倉量部分，買權未平倉最大量集中在 11000 點，賣權未平倉最大量集中在 10200 點。全月份未平倉量 put/call ratio 值由 1.01 降至 0.96。VIX 指數上升 0.4 至 15.06。整體選擇權籌碼面較不利多方上攻。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
829,根據顧立雄書面報告表示，國外主要證券市場皆採行逐筆交易，目前我國國內期貨、選擇權、權證等商品亦已採行逐筆交易，鑑於逐筆交易較集合競價有助於提升交易效率與資訊透明度，因此，我國證券市場將自 2020 年 3 月 23 日起全面實施逐筆交易制度。根據顧立雄書面報告表示，國外主要證券市場皆採行逐筆交易，目前我國國內期貨、選擇權、權證等商品亦已採行逐筆交易，鑑於逐筆交易較集合競價有助於提升交易效率與資訊透明度，因此，我國證券市場將自 2020 年 3 月 23 日起全面實施逐筆交易制度。
830,"今日盤勢條件其實對多方較為不利，一來是國際股市下跌，二來是金融股大跌，最後是週選擇權結算，上檔存在壓盤力道。然而劣勢之下多頭竟還拉尾收紅，顯示台股籌碼穩定，故維持「反彈波不會很快結束」看法。現階段從現貨結構以及期貨籌碼來研判，「多頭安全期至少可延續到 6/19 台指結算日」，意思是「大盤會守在支撐（目前是月線～10466）之上 ""非盤即漲""」。"
831,由芝加哥期貨交易所數據觀察，USD/JPY 持倉量已連續三天增加。分析師認為，近日悲觀壓力獲得緩解，避險情緒對日圓的支撐減弱，預期短期日圓續貶的可能性偏高，USD/JPY 將有機會測試本月的高點價位 108.8。
832,群益期貨自媒體官網：https://media.capitalfutures.com.tw/index
833,週五 (18 日) 台北時間上午 8 點左右，芝加哥期貨交易所 (CBOT) 的 3 月黃豆期貨上揚 0.24% 至每公噸 907.00 美元。美中貿易戰開打以來，中國大打「黃豆牌」已重傷美國豆農和中國買家。上月美中達成貿易休戰後，川普即推文稱，中國同意立即大量購買美國農產品。黃豆期貨價格隨之飆升，目前已回落。
834,期貨走勢台指期週一上漲 26 點至 10227 點。價差方面，台指期逆價差縮至 - 23.28 點，電子期逆價差縮至 - 1.27 點，金融期正價差縮至 0.16 點。現貨部分，三大法人賣超 94.81 億元；而在台指期淨部位方面，三大法人淨多單增加 29 口至 24748 口，其中外資多單減碼且空單加碼，淨多單減少 1092 口至 55108 口；十大交易人中的特定法人全月份台指期淨多單減少 763 口至 24837 口。選擇權分析選擇權從成交量來觀察，買權集中在 10300 點，賣權集中在 10000 點。選擇權未平倉量部分，買權未平倉最大量集中在 10500 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.27 升至 1.29，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.75% 升至 12.35%，賣權平均隱含波動率由 15.83% 升至 16.38%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10300 點，賣權集中在 10000 點。選擇權未平倉量部分，買權未平倉最大量集中在 10500 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.27 升至 1.29，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.75% 升至 12.35%，賣權平均隱含波動率由 15.83% 升至 16.38%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
835,盤前交易中，美國指數期貨溫和走低約 0.4%。
836,期貨走勢台指期週三上漲 82 點至 10732 點。價差方面，台指期逆價差擴至 - 66.48 點，電子期逆價差擴至 - 2.56 點，金融期逆價差擴至 - 9.71 點。現貨部分，三大法人買超 52.15 億元；而在台指期淨部位方面，三大法人淨多單增加 4056 口至 16050 口，其中外資多單加碼且空單減碼，淨多單增加 3527 口至 42752 口；十大交易人中的特定法人全月份台指期淨多單增加 2316 口至 12734 口。週二美國股市漲跌互見，不過科技股 Nasdaq 與費半指數呈現開低走高後以上漲 0.54%、0.74% 作收，激勵台指期夜盤翻紅上漲 38 點，週三美股電子盤持續小幅走高，加上韓國股市早盤開高走高，台股也在今天強勢走高，台積電、大立光、台塑、聯發科都有明顯買盤進駐，成為今天台股上攻的要角，漲勢直到午盤略有趨緩，不過一點後上演週結算強軋行情，台積電、台塑四寶、金融權值股都出現大筆買單，只加權指數強拉一度突破 10800 點關卡，終場加權指數上漲 0.89% 收在 10798.48 點。整體而言，今天台股與亞股相比相對強勢，中長紅棒緩解了破底的擔憂，也讓 KD 與 MACD 的偏空幅度暫作趨緩，不過目前上方 10800 附近看來壓力相對較重，市場目前聚焦今晚 Fed 主席鮑威爾的演說，若其言論的鴿派程度是否優於預期將是國際股市與台股能否上攻的關鍵。選擇權分析選擇權 OI 最大量支撐壓力區維持 10200~10900 點。全月份未平倉量 put/call ratio 值由 1.03 升至 1.15。VIX 指數下降 0.66 至 12.17。目前整體選擇權部位對多方相對有利。   (永豐期貨研調)選擇權 OI 最大量支撐壓力區維持 10200~10900 點。全月份未平倉量 put/call ratio 值由 1.03 升至 1.15。VIX 指數下降 0.66 至 12.17。目前整體選擇權部位對多方相對有利。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
837,《台指期走勢分析》
838,(1) 本基金可能因應申贖或維持所需曝險比例等因素而需每日進行交易，故基金淨值將受到每日所交易之有價證券或期貨成交價格、交易費用、基金其他必要之費用 (如：經理費、保管費、上市費等)、投資組合成分價格波動或基金整體曝險比例等因素的影響而使基金報酬與投資目標產生偏離。(2) 本基金投資組合與標的指數相關性將受到基金持有之有價證券或期貨與標的指數之相關性等因素影響。此外，基金投資組合中持有的期貨部位，因期貨的價格發現功能使其對市場信息、多空走勢之價格反應可能不同於股票，因此當市場出現特定信息時，基金淨值將同時承受期貨及股票對市場信息反應不一所產生的價格波動影響，可能使本基金報酬與投資目標產生偏離。有關本基金投資策略請詳見本基金公開說明書【基金概況】之「壹、基金簡介」所列十之說明。(3) 本基金以新臺幣計價，而本基金所投資的有價證券或期貨標的可能為新臺幣以外之計價貨幣，因此本基金承受相關匯率波動風險可能使本基金報酬與投資目標產生偏離。本基金於上市日後將依臺灣證券交易所規定於臺灣證券交易時間內提供盤中估計淨值供投資人參考。基金淨值以新臺幣計價而基金主要投資標的為外幣計價之有價證券或期貨，因此匯率波動會影響基金淨值之計算，而計算盤中估計淨值所使用的盤中即時匯率，因評價時點及資訊來源不同，與實際基金淨值計算之匯率或有差異，因此本基金計算盤中估計淨值與實際基金淨值計算之基金投資組合或有差異，投資人應注意盤中估計淨值與實際淨值可能有誤差值之風險，經理公司於臺灣證券交易時間內提供的盤中估計淨值僅供投資人參考，本基金實際淨值應以本公司最終公告之每日淨值為準。
839,上週五曾分析「大盤下週將有機會攻克年線，週三台指期會在 3 月合約的高檔區結算」。本週截至目前為止的走法大致符合預期，今天更用期貨及金融股撐著指數，看來都是為了讓 3 月台指期在高檔結算，不過需要提醒的是 OTC 指數相對疲弱的慣性依舊不見改善，今天雖一度出量創高挑戰年線，但收盤沒能站穩且連續第七天留上影線。上週五曾分析「大盤下週將有機會攻克年線，週三台指期會在 3 月合約的高檔區結算」。本週截至目前為止的走法大致符合預期，今天更用期貨及金融股撐著指數，看來都是為了讓 3 月台指期在高檔結算，不過需要提醒的是 OTC 指數相對疲弱的慣性依舊不見改善，今天雖一度出量創高挑戰年線，但收盤沒能站穩且連續第七天留上影線。
840,西班牙國會大選結果揭曉，沒有任何一個政黨拿下過半席次，極右派政黨 Vox 首度進入國會，恐使該國政壇持續動盪；今 (29) 日歐股盤前，指數期貨漲跌互見。台北時間週一下午 2 點 36 分，Investing.com 報價顯示，英國 FTSE 100 指數期貨下跌 0.08%，德國 DAX 指數期貨上漲 0.01%，法國 CAC 40 指數期貨下跌 0.02%。
